Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
4068	-33.601	-52.49974	18.89874	0.00201504	0.0651507	0.0877111	0.205274	0.0109192	0.0450836	0.242142	0.00115513	0.0379462	0.00380042	0.141654	0.0274287	0.115235	0.141821	0.0994055	0.00125461	0.035581	0.00245724	0.0806921	0.164231	0.166051	0.911157	1.02961	1.409603	0.590397	0.686112	0.832165	0.944293	1.05899	1.20168	1.45749	0.2723903	0.4188392	0.2949831	0.00120157	0.0388493	0.0523021	0.122405	0.00651111	0.0268834	0.144389	0.000688806	0.0226273	0.00226619	0.0844681	0.0163557	0.0687145	0.0845677	0.0592755	0.000748123	0.021217	0.00146525	0.0481167	0.0979312	0.0990165	0.180315	0.819685	0.1803146	1.677008
4104	-28.17312	-47.52143	19.3483	0.0205051	0.16015	0.0181159	0.000308997	0.0182721	0.00555806	0.00611955	0.0468515	0.0431897	0.0029705	0.0661048	0.10042	0.035801	0.0114347	0.0913921	0.0160196	0.0334556	0.0549424	0.0286935	0.00295966	0.041582	0.960809	1.01306	1.520835	0.479165	0.251891	0.510469	0.810759	1.23341	1.95898	3.96998	0.9969389	0.315067	0.3161395	0.025477	0.198982	0.0225085	0.00038392	0.0227026	0.00690575	0.00760338	0.0582118	0.0536621	0.00369077	0.0821335	0.124769	0.0444818	0.0142074	0.113552	0.019904	0.0415677	0.0682645	0.035651	0.00367729	0.0516646	0.496521	0.503479	0.4965209	0.8048462
4140	-30.86829	-47.06971	16.20141	0.134963	0.141591	0.00046915	0.00261436	0.053624	0.0751844	0.0575077	0.010107	0.0332025	0.0359781	0.0121219	0.109142	0.0307965	0.0181298	0.0301462	0.113346	0.0918322	0.102758	0.0636445	0.138696	0.0922712	1.15761	0.947463	0.39407	1.60593	0.356977	0.605092	0.854933	1.16968	1.65264	2.8013	0.7448221	4.07524	0.4072664	0.100111	0.105028	0.000348002	0.00193926	0.0397767	0.0557696	0.0426575	0.00749711	0.0246286	0.0266875	0.00899167	0.0809581	0.022844	0.0134482	0.0223616	0.0840768	0.0681185	0.076223	0.0472097	0.102881	0.0684441	0.0113119	0.988688	0.01131194	1.348125
4176	-29.59789	-47.44877	17.85088	0.0513071	0.0674093	0.00190701	0.0290703	0.0139099	0.011157	0.0194947	0.0197871	0.118941	0.024904	0.00990046	0.0734393	0.0160518	0.0521912	0.0165992	0.0266213	0.0326159	0.151126	0.0418767	0.0387902	0.042539	1.36172	0.879427	0.7204247	1.279575	0.523766	0.729496	0.906287	1.1034	1.37081	1.90925	0.4676157	1.77614	0.5161384	0.0596846	0.0784159	0.00221839	0.0338169	0.0161812	0.0129787	0.0226778	0.0230179	0.138361	0.0289704	0.011517	0.0854306	0.0186727	0.060713	0.0193095	0.030968	0.0379414	0.175802	0.0487143	0.0451239	0.0494848	0.0942269	0.905773	0.09422686	0.859638
4212	-32.36245	-48.55492	16.19247	0.0210473	0.0461075	0.0180782	0.00585071	0.0432448	0.0371249	0.0280066	0.0553641	0.116884	0.013834	0.00502056	0.0292743	0.0183878	0.0201853	0.155555	0.0152583	0.000533973	0.0523263	0.0252691	0.0347143	0.0366733	1.13944	0.95352	0.3797849	1.620215	0.16593	0.416443	0.760866	1.31429	2.40129	6.02664	1.298769	4.266139	0.3983274	0.0270274	0.0592078	0.0232147	0.00751305	0.0555318	0.047673	0.0359639	0.0710944	0.150094	0.0177646	0.00644703	0.0375919	0.0236123	0.0259205	0.199752	0.0195936	0.000685688	0.0671936	0.0324487	0.0445776	0.0470932	0.605878	0.394122	0.605878	0.7787399
4248	-29.83422	-45.56604	15.73182	0.0102197	0.0129291	0.00138948	0.0307394	0.00327834	0.00176218	0.0151164	0.0832919	0.00666913	0.0260928	0.0148543	0.00724448	0.0898898	0.0107258	0.0752191	0.00850346	0.00131036	0.0285773	0.0785043	0.00904598	0.159346	0.0646465	1.31178	0.1020585	1.897941	0.363935	0.610816	0.857448	1.16625	1.63716	2.74774	0.7308636	18.5966	0.01642712	0.0151468	0.0191625	0.00205938	0.0455595	0.00485889	0.00261176	0.0224044	0.123448	0.00988445	0.0386727	0.0220159	0.0107372	0.133227	0.0158969	0.111484	0.0126031	0.00194211	0.042355	0.116353	0.0134072	0.23617	0.172132	0.827868	0.1721321	0.6747098
4284	-32.05107	-52.887	20.83594	0.0792486	0.0789728	0.134177	0.00112523	0.0490225	0.0722628	0.0445509	0.083152	0.0598433	0.064674	0.0167201	0.0650162	0.0895674	0.0789033	0.0557438	0.0449578	0.00601772	0.0315931	0.136567	0.0218034	0.0394392	0.163868	1.27871	1.653842	0.3461582	0.707936	0.844971	0.948803	1.05396	1.18347	1.41256	0.2497495	0.2093055	0.04271708	0.063229	0.063009	0.107054	0.000897773	0.0391129	0.0576553	0.0355452	0.0663433	0.0477464	0.0516006	0.0133403	0.0518736	0.0714619	0.0629535	0.0444755	0.0358699	0.00480128	0.0252067	0.108961	0.017396	0.0314668	0.0771817	0.922818	0.07718171	1.253359
4320	-29.76179	-47.61022	17.84843	0.2046	0.031623	0.0397802	0.0655311	0.151837	0.0507965	0.0771284	0.216929	0.0089068	0.0334409	0.102574	0.0905	0.0424502	0.124323	0.00410835	0.00865223	0.336632	0.0510934	0.0283343	0.0117056	0.0738233	1.55927	0.813578	1.441533	0.5584669	0.400727	0.640189	0.870105	1.14929	1.56204	2.49547	0.661229	0.3874118	0.638851	0.116596	0.0180212	0.0226698	0.0373446	0.0865284	0.0289477	0.0439536	0.123623	0.00507577	0.0190572	0.0584544	0.0515737	0.0241913	0.0708487	0.00234125	0.00493069	0.191838	0.0291169	0.016147	0.00667073	0.0420701	0.109542	0.890458	0.1095416	1.754769
4356	-28.10569	-47.88022	19.77453	0.105094	0.122617	0.0299548	0.0194137	0.0229381	0.110108	0.0135847	0.0232901	0.013459	0.153601	0.0283022	0.0376117	0.0813802	0.1373	0.00962825	0.0144903	0.0675213	0.2381	0.0507903	0.00347179	0.00780261	0.574445	1.14185	1.527589	0.4724111	0.51058	0.72048	0.902777	1.10769	1.38796	1.95856	0.4860524	0.3092528	0.1676941	0.0814393	0.095018	0.0232125	0.0150441	0.0177752	0.0853245	0.010527	0.0180479	0.0104296	0.119028	0.0219319	0.029146	0.063063	0.106396	0.0074611	0.0112288	0.0523234	0.184508	0.0393583	0.00269036	0.00604638	0.590321	0.409679	0.5903213	1.290459
4392	-39.61998	-54.46873	14.84875	0.058694	0.0541914	0.0782487	0.0476269	0.0108247	0.0118484	0.0373515	0.0276598	0.0157048	0.0153929	0.070602	0.0785671	0.153899	0.0381092	0.0352802	0.0439514	0.108212	0.0214154	0.0562914	0.0128925	0.0332475	3.16749	0.277502	1.71078	0.2892196	0.0126075	0.118487	0.514047	1.94535	8.43973	79.3181	3.162318	0.1690571	3.804765	0.0581123	0.0536543	0.0774732	0.0471549	0.0107174	0.0117309	0.0369813	0.0273857	0.0155491	0.0152404	0.0699022	0.0777884	0.152373	0.0377315	0.0349305	0.0435158	0.107139	0.0212031	0.0557335	0.0127647	0.0329179	0.0283266	0.971673	0.02832657	1.010011
4428	-35.24967	-52.84889	17.59922	0.0273511	0.0489875	0.0120302	0.0304301	0.0275014	0.0479751	0.00365325	0.0143723	0.0960966	0.0532426	0.0205296	0.0184811	0.0637455	0.0417145	0.0335199	0.0495158	0.160204	0.0119594	0.0145472	0.0702175	0.0333211	0.143095	1.28563	0.5131421	1.486858	0.135765	0.377623	0.737989	1.35503	2.64815	7.36568	1.443847	2.897556	0.0371011	0.0311022	0.0557059	0.0136801	0.0346034	0.031273	0.0545546	0.00415427	0.0163434	0.109276	0.0605445	0.0233451	0.0210157	0.0724878	0.0474354	0.0381169	0.0563066	0.182175	0.0135996	0.0165422	0.0798475	0.0378909	0.530425	0.469575	0.5304247	0.879396
4464	-34.74536	-54.25242	19.50707	0.107334	0.0549505	0.00381283	0.0130122	0.0438355	0.00104619	0.127971	0.0370149	0.0544359	0.0856833	0.0166649	0.00404143	0.0238954	0.0217012	0.0933873	0.076348	0.0145153	0.0138776	0.0141837	0.0112048	0.0665307	1.07397	0.975343	1.804759	0.195241	0.170105	0.421521	0.763749	1.30933	2.37236	5.87871	1.280799	0.1081812	0.367041	0.12122	0.0620596	0.0043061	0.0146957	0.0495066	0.00118154	0.144527	0.0418036	0.0614784	0.0967684	0.0188209	0.00456428	0.0269868	0.0245088	0.105469	0.0862254	0.0163932	0.015673	0.0160186	0.0126545	0.0751379	0.582318	0.417682	0.5823182	0.8854471
4500	-29.16547	-46.99225	17.82677	0.41383	0.093463	0.0355561	0.0341773	0.0286199	0.0177573	0.0747995	0.154719	0.00273032	0.132251	0.0435504	0.039649	0.0419734	0.0625022	0.0798285	0.149215	0.0254114	0.068216	0.0188911	0.08315	0.119766	0.230217	1.25659	0.5990031	1.400997	0.614339	0.788508	0.92855	1.07695	1.26822	1.62777	0.3522856	2.338881	0.06106912	0.240591	0.0543372	0.0206715	0.0198698	0.0166389	0.0103237	0.0434866	0.08995	0.00158735	0.0768873	0.0253192	0.023051	0.0244023	0.0363373	0.0464104	0.0867503	0.0147736	0.0396592	0.0109828	0.0483414	0.0696291	0.424887	0.575113	0.4248873	1.720056
4536	-26.89151	-45.18803	18.29652	0.0408227	0.00319408	0.0809581	0.0492746	0.0594552	0.0144058	0.0912766	0.0940611	0.0179298	0.0725732	0.00515308	0.0921305	0.153468	0.0481094	0.165831	0.0449054	0.0227384	0.0499919	0.0123168	0.101119	0.0824857	1.43992	0.85336	1.193032	0.8069677	0.524168	0.729769	0.906392	1.10327	1.3703	1.90778	0.467061	0.6764005	0.5624514	0.031349	0.00245283	0.0621702	0.0378395	0.0456575	0.0110626	0.0700941	0.0722324	0.0137689	0.0557312	0.00395721	0.0707499	0.117853	0.0369447	0.127347	0.0344843	0.0174615	0.0383903	0.00945844	0.0776525	0.0633433	0.0720009	0.927999	0.07200088	1.3022
4572	-28.67073	-48.80462	20.13389	0.0420567	0.100426	0.0370268	0.0801791	0.213845	0.00926079	0.0496748	0.104182	0.162336	0.101289	0.212598	0.0259396	0.0174478	0.0655656	0.00238061	0.158473	0.0465666	0.0495381	0.161652	0.0204361	0.0733574	0.0977253	1.30076	1.862099	0.1379005	0.292036	0.548646	0.829209	1.20597	1.82267	3.42424	0.8900101	0.07405648	0.02504317	0.0242509	0.0579083	0.0213505	0.0462332	0.123308	0.00533999	0.0286437	0.0600739	0.093607	0.0584057	0.122589	0.0149574	0.0100608	0.0378067	0.00137271	0.0913795	0.0268514	0.0285649	0.0932126	0.0117839	0.0422996	0.0853241	0.914676	0.0853241	1.734233
4608	-37.56267	-50.254	12.69132	0.0120293	0.0703551	0.018947	0.001125	0.032496	0.00593898	0.0059944	0.00335436	0.0116366	0.00899777	0.0240131	0.023308	0.0330515	0.0319835	0.0116732	0.0394891	0.0737872	0.010235	0.0373857	0.0960823	0.0372771	3.73763	0.0874566	1.285938	0.7140621	0.0206431	0.150699	0.554097	1.80474	6.63573	48.4424	2.805779	0.555285	14.24565	0.0204177	0.119416	0.0321594	0.0019095	0.0551564	0.0100804	0.0101745	0.00569345	0.0197512	0.0152722	0.0407582	0.0395614	0.0560993	0.0542866	0.0198132	0.067026	0.125241	0.0173723	0.0634559	0.163084	0.0632716	0.232487	0.767513	0.232487	0.5891603
4644	-28.20893	-46.66568	18.45675	0.191098	0.160717	0.0939528	0.0240995	0.0980121	0.00971909	0.0387916	0.0617809	0.010157	0.0417872	0.0463042	0.087509	0.00989668	0.0510222	0.119863	0.247895	0.126176	0.137491	0.174376	0.0824181	0.0441676	0.728784	1.09041	1.562719	0.4372808	0.273873	0.53173	0.821147	1.21781	1.88065	3.65133	0.9364404	0.2798205	0.2227869	0.102894	0.0865356	0.0505875	0.012976	0.0527732	0.0052331	0.0208868	0.033265	0.0054689	0.0224997	0.0249318	0.0471179	0.00532872	0.0274721	0.0645382	0.133475	0.0679375	0.0740302	0.0938903	0.0443768	0.0237814	0.0800905	0.91991	0.08009046	1.857234
4680	-25.86541	-45.69463	19.82921	0.0370129	0.106785	0.0271185	0.0222814	0.0198246	0.0333413	0.045447	0.0264657	0.00976321	0.0143461	0.0364339	0.0219526	0.0049113	0.0235157	0.103159	0.0506904	0.0544884	0.0235514	0.00663263	0.00511279	0.0599591	0.338204	1.2206	1.23877	0.7612296	0.36822	0.614313	0.858977	1.16418	1.62783	2.71577	0.7223991	0.6145042	0.09236018	0.0505094	0.145723	0.037007	0.0304061	0.0270535	0.0454989	0.0620189	0.0361162	0.0133233	0.0195773	0.0497192	0.0299574	0.00670217	0.0320906	0.140775	0.0691742	0.0743571	0.0321392	0.00905116	0.00697712	0.0818227	0.802799	0.197201	0.8027987	0.7327929
4716	-35.17539	-51.77456	16.59917	0.0814933	0.0597234	0.0997354	0.0220944	0.0726207	0.049702	0.100074	0.219613	0.0823768	0.0585886	0.15325	0.0558807	0.0281721	0.278074	0.0134212	0.137772	0.041954	0.154006	0.0780594	0.0267434	0.0584859	0.500894	1.16637	0.3518574	1.648143	0.85724	0.927628	0.976835	1.02371	1.07802	1.16653	0.1113794	4.684121	0.143149	0.0435364	0.0319063	0.053282	0.0118036	0.0387964	0.0265525	0.0534629	0.117325	0.0440085	0.0313	0.0818715	0.0298534	0.0150505	0.148556	0.00717005	0.0736026	0.0224132	0.0822752	0.041702	0.0142872	0.0312451	0.17796	0.82204	0.1779603	1.871841
4752	-30.78034	-48.33104	17.55071	0.386978	0.216215	0.256302	0.035035	0.148487	0.121376	0.180587	0.0161599	0.00668397	0.0763093	0.217666	0.0942072	0.037275	0.289801	0.0844012	0.0860232	0.080161	0.0514115	0.336824	0.00841931	0.392487	0.0807295	1.30642	1.547707	0.4522934	0.448548	0.676373	0.885159	1.12974	1.47847	2.22942	0.5797129	0.2922346	0.0205981	0.12392	0.0692374	0.0820742	0.0112191	0.0475492	0.0388676	0.0578283	0.00517479	0.00214037	0.0244361	0.069702	0.0301674	0.0119364	0.0928015	0.0270273	0.0275467	0.0256695	0.0164632	0.107859	0.00269607	0.125684	0.0390372	0.960963	0.03903716	3.122811
4788	-29.06999	-49.10286	20.03287	0.108407	0.142121	0.0714218	0.00675485	0.00752719	0.00855434	0.0130588	0.019582	0.0148036	0.0145377	0.140945	0.0478147	0.0177085	0.00200151	0.154403	0.0229363	0.0376963	0.096505	0.0588987	0.0551534	0.0131792	0.885466	1.03818	1.563658	0.4363421	0.715143	0.849155	0.950266	1.05234	1.17764	1.39832	0.2424252	0.2790521	0.2843013	0.102852	0.134839	0.067762	0.00640872	0.00714149	0.00811601	0.0123896	0.0185786	0.014045	0.0137928	0.133723	0.0453646	0.0168011	0.00189895	0.146491	0.021761	0.0357647	0.0915599	0.0558806	0.0523273	0.0125039	0.456487	0.543513	0.4564865	1.054009
4824	-35.96386	-54.87104	18.90718	0.0567227	0.0292367	0.101351	0.00470936	0.119402	0.0670664	0.0650337	0.0219569	0.0676512	0.064706	0.0403308	0.056323	0.182587	0.0670028	0.100732	0.0550118	0.00255311	0.00241032	0.029302	0.20701	0.0615471	0.0801162	1.30663	1.458379	0.5416215	0.0965558	0.319797	0.700696	1.42715	3.12699	10.3567	1.690271	0.3713861	0.02043841	0.0404398	0.0208439	0.0722571	0.00335748	0.0851265	0.0478142	0.046365	0.0156539	0.0482311	0.0461314	0.0287534	0.0401548	0.130173	0.0477689	0.0718155	0.03922	0.00182021	0.00171841	0.0208905	0.147585	0.0438793	0.0444019	0.955598	0.04440189	1.402646
4860	-31.80746	-49.3849	17.57744	0.00101753	0.109437	0.00659158	0.00469048	0.0620874	0.0458206	0.012035	0.00289788	0.11359	0.021954	0.0188264	0.0354465	0.015749	0.110874	0.123612	0.0951804	0.00196235	0.00444512	0.0147517	0.0274994	0.0251653	0.507873	1.16404	0.6021484	1.397852	0.168521	0.419601	0.762662	1.3112	2.38322	5.93399	1.287567	2.32144	0.1454336	0.001192	0.128201	0.00772179	0.00549472	0.0727331	0.0536772	0.0140986	0.00339476	0.133066	0.0257183	0.0220544	0.0415243	0.0184493	0.129885	0.144807	0.1115	0.00229882	0.00520729	0.0172811	0.0322146	0.0294803	0.615054	0.384946	0.6150539	0.8536333
4896	-32.35703	-49.80456	17.44752	0.0346884	0.00915927	0.0151532	0.0283748	0.0405251	0.0211235	0.0347095	0.0259968	0.00146558	0.00827564	0.0833634	0.112534	0.0159307	0.0248457	0.0343696	0.0570728	0.00572501	0.00842796	0.00923622	0.0180452	0.197889	0.897058	1.03431	0.6066197	1.39338	0.228479	0.486751	0.798814	1.25186	2.05444	4.37678	1.067476	2.296958	0.2890993	0.0440817	0.0116395	0.0192565	0.0360585	0.0514989	0.0268436	0.0441086	0.0330364	0.00186244	0.0105166	0.105937	0.143008	0.0202446	0.0315737	0.0436766	0.0725277	0.00727529	0.0107102	0.0117373	0.0229317	0.251475	0.200472	0.799528	0.200472	0.7869113
4932	-34.25939	-49.40319	15.14379	0.00880875	0.0103507	0.0042131	0.0122955	0.008372	0.00107535	0.0104151	0.00157185	0.00129027	0.00425908	0.0140461	0.00764885	0.0114956	0.0287536	0.0104744	0.00949461	0.000229186	0.00889795	0.00154986	0.00478574	0.0117369	0.587686	1.13744	0.2144652	1.785535	0.103436	0.330714	0.708073	1.41228	3.02376	9.6678	1.640499	8.325522	0.172225	0.0512839	0.0602609	0.0245284	0.0715834	0.0487411	0.00626059	0.0606358	0.00915119	0.00751183	0.024796	0.0817756	0.044531	0.0669265	0.167401	0.060981	0.0552769	0.0013343	0.0518032	0.00902316	0.0278622	0.0683316	0.530883	0.469117	0.5308832	0.1717646
4968	-34.93406	-51.22006	16.286	0.0185691	0.119248	0.0121797	0.0078878	0.0952022	0.0415989	0.0232046	0.00640382	0.00722876	0.0196318	0.00225004	0.0359571	0.0152526	0.052907	0.219697	0.00116192	0.0164573	0.11325	0.0761515	0.179664	0.0522883	2.21563	0.59479	1.256747	0.7432535	0.0580661	0.249553	0.648523	1.54196	4.00717	17.2217	2.057979	0.5914108	1.241686	0.0166361	0.106835	0.0109118	0.0070667	0.085292	0.0372686	0.0207891	0.00573721	0.00647627	0.0175882	0.00201582	0.0322141	0.0136649	0.0473996	0.196827	0.00104097	0.0147441	0.101461	0.0682244	0.160962	0.0468453	0.059801	0.940199	0.059801	1.116192
5004	-24.39423	-44.69027	20.29603	0.0253596	0.0586412	0.0113082	0.00935035	0.0322872	0.00659429	0.00509308	0.00333201	0.0136364	0.00964076	0.0441609	0.00176871	0.0139929	0.00459382	0.0364402	0.0111423	0.0102786	0.0174695	0.0374198	0.0795656	0.00147204	0.154609	1.2818	1.797436	0.2025643	0.0940623	0.315742	0.697912	1.43284	3.16714	10.6312	1.709188	0.1126963	0.04020619	0.0584932	0.135259	0.0260831	0.0215671	0.0744722	0.0152101	0.0117475	0.00768545	0.031453	0.0222369	0.101859	0.00407962	0.0322754	0.0105959	0.0840512	0.0257002	0.023708	0.0402942	0.0863108	0.183522	0.00339535	0.156415	0.843585	0.1564151	0.4335474
5040	-29.39174	-47.62996	18.23822	0.0285835	0.394366	0.0518932	0.0772697	0.0232692	0.0443257	0.196237	0.0988153	0.0910603	0.00899358	0.087022	0.0304433	0.0136076	0.0160125	0.236988	0.00298256	0.0255251	0.32881	0.128937	0.0795229	0.0826594	0.189272	1.27024	0.9204308	1.079569	0.665345	0.819784	0.939887	1.06396	1.21983	1.50298	0.2946138	1.172896	0.04966831	0.0139614	0.192625	0.0253468	0.0377418	0.0113657	0.0216506	0.0958503	0.0482656	0.0444777	0.00439285	0.0425053	0.0148698	0.00664651	0.00782119	0.115755	0.00145681	0.0124676	0.160605	0.0629781	0.0388424	0.0403744	0.150872	0.849128	0.1508721	2.047324
5076	-41.07575	-57.29241	16.21666	0.0197452	0.320743	0.0174931	0.00407656	0.00179684	0.0653998	0.0942196	0.190586	0.167345	0.0261505	0.0909065	0.380584	0.00165245	0.182804	0.329354	0.00847982	0.0916864	0.224246	0.0562154	0.0413141	0.158624	0.329792	1.2234	1.515883	0.4841166	0.0273452	0.172847	0.578316	1.72916	5.78545	36.5695	2.60248	0.3193627	0.08985648	0.00798294	0.129676	0.00707244	0.00164814	0.000726458	0.026441	0.0380928	0.0770535	0.0676571	0.0105726	0.0367533	0.153869	0.000668081	0.0739075	0.133157	0.00342837	0.0370686	0.0906623	0.0227278	0.0167032	0.0641315	0.0569633	0.943037	0.05696326	2.473423
5112	-34.90932	-52.50039	17.59107	0.0415302	0.00658186	0.0239581	0.0566536	0.02767	0.0160083	0.0574617	0.11231	0.0463048	0.00108058	0.102755	0.0954209	0.057949	0.0493938	0.0303406	0.319355	0.0701633	0.0237077	0.0442595	0.0169094	0.117063	0.818889	1.06037	0.9280719	1.071928	0.182842	0.436629	0.772186	1.29503	2.29028	5.46921	1.228591	1.155005	0.2574225	0.0315369	0.00499809	0.0181931	0.0430212	0.0210118	0.0121563	0.0436348	0.0852852	0.0351626	0.000820561	0.0780295	0.07246	0.0440049	0.0375083	0.0230398	0.242509	0.0532801	0.018003	0.0336094	0.0128405	0.0888946	0.335547	0.664453	0.3355468	1.316877
5148	-36.9671	-55.82519	18.85809	0.0448697	0.0610538	0.0169245	0.0262017	0.0366696	0.000697869	0.0331313	0.158062	0.147157	0.0955425	0.0622397	0.00285357	0.059193	0.0377165	0.0485705	0.0669506	0.0755773	0.0101791	0.0744419	0.0339587	0.0212324	0.11543	1.29486	1.451097	0.5489027	0.0590788	0.251666	0.650232	1.53791	3.97352	16.9265	2.045477	0.3782674	0.02971489	0.0403061	0.0548442	0.0152031	0.0235368	0.03294	0.00062689	0.0297615	0.141986	0.13219	0.085825	0.0559094	0.00256334	0.0531726	0.0338804	0.0436305	0.0601411	0.0678905	0.00914379	0.0668706	0.0305048	0.0190729	0.0665604	0.93344	0.06656039	1.113224
5184	-25.76796	-44.95987	19.19192	0.0104529	0.291376	0.0266611	0.0650682	0.00913766	0.0346749	0.0225827	0.0815296	0.0691568	0.0577364	0.0466441	0.064887	0.00473604	0.0565799	0.00375842	0.123649	0.00213392	0.0333451	0.0887096	0.0303802	0.18656	0.523246	1.15892	1.078718	0.9212825	0.701301	0.841099	0.947444	1.05547	1.18892	1.42592	0.2565579	0.8540535	0.1504984	0.00798074	0.222466	0.0203557	0.0496795	0.00697659	0.0264743	0.0172419	0.0622477	0.0528012	0.0440816	0.0356127	0.0495411	0.00361596	0.0431986	0.00286955	0.0944062	0.00162924	0.025459	0.0677296	0.0231953	0.142438	0.161689	0.838311	0.1616888	1.30976
5220	-29.01441	-45.40594	16.39153	0.0249771	0.0599404	0.0104055	0.0255275	0.0627149	0.0534667	0.0538559	0.00133355	0.000707148	0.0307353	0.199024	0.0976373	0.0198748	0.0577633	0.0421831	0.0302241	0.039984	0.00344754	0.0508061	0.19508	0.0147898	0.155067	1.28164	0.1702997	1.8297	0.453087	0.679703	0.886516	1.12801	1.47123	2.20708	0.5724324	10.744	0.0403301	0.0232458	0.0557856	0.00968421	0.0237581	0.0583678	0.0497607	0.0501229	0.00124111	0.000658132	0.0286049	0.185228	0.0908696	0.0184972	0.0537594	0.0392592	0.0281291	0.0372125	0.00320858	0.0472845	0.181558	0.0137646	0.756903	0.243097	0.7569032	1.074477
5256	-31.26424	-49.41322	18.14898	0.0457735	0.0523449	0.0155049	0.00127913	0.0871371	0.0192185	0.000279834	0.000718495	0.0082048	0.0366382	0.105278	0.104147	0.0429553	0.113896	0.0239938	0.000236078	0.117789	0.00246649	0.00903799	0.0667656	0.0175997	0.157843	1.28072	0.9132365	1.086764	0.0713148	0.275863	0.669124	1.49449	3.62499	14.0223	1.909373	1.190013	0.04108198	0.0525368	0.0600792	0.0177959	0.00146813	0.100012	0.0220581	0.000321181	0.000824657	0.00941711	0.0420517	0.120834	0.119536	0.0493022	0.130725	0.027539	0.000270959	0.135193	0.00283093	0.0103734	0.0766306	0.0202001	0.355785	0.644215	0.3557848	0.8712653
5292	-30.66039	-47.43612	16.77573	0.0458115	0.0161505	0.00913564	7.8923e-05	0.0145728	0.0134498	0.011944	0.014835	0.0409854	0.0125893	0.124211	0.0436531	0.0203659	0.0263308	0.00314963	0.010662	0.00612475	0.0236701	0.0131306	0.00121095	0.229971	0.13499	1.28834	0.2299813	1.770019	0.230176	0.488511	0.799714	1.25045	2.04704	4.34451	1.062125	7.69636	0.03492604	0.0671691	0.02368	0.0133947	0.000115717	0.0213668	0.0197201	0.0175124	0.0217511	0.0600931	0.0184585	0.182119	0.0640044	0.0298606	0.0386064	0.00461801	0.0156327	0.00898015	0.0347052	0.0192522	0.0017755	0.337185	0.759016	0.240984	0.7590157	0.6820325
5328	-26.50418	-44.29763	17.79345	0.0482017	0.238486	0.0141497	0.00242169	0.0610714	0.00957272	0.0457159	0.111153	0.0417307	0.0483185	0.22621	0.195185	0.0561261	0.111827	0.00509045	0.075707	0.00420286	0.318667	0.00903779	0.0362578	0.143254	0.143468	1.28551	0.685661	1.314339	0.422774	0.657131	0.877225	1.13996	1.52177	2.36533	0.622502	1.916893	0.03720122	0.0267433	0.132317	0.00785056	0.0013436	0.0338836	0.00531114	0.0253641	0.0616698	0.023153	0.0268081	0.125506	0.108292	0.0311399	0.0620437	0.00282428	0.0420038	0.00233183	0.176803	0.00501435	0.0201166	0.0794801	0.433088	0.566912	0.4330882	1.802386
5364	-26.00726	-45.34238	19.33512	0.0828425	0.0387181	0.0289453	0.0855616	0.19202	0.0157329	0.0317398	0.0779884	0.22189	0.0199014	0.11432	0.124575	0.164364	0.0934455	0.140623	0.176043	0.0541312	0.0203166	0.0843516	0.0116648	0.223563	0.166635	1.27779	1.309853	0.6901471	0.935789	0.968151	0.989953	1.01015	1.0329	1.06862	0.04798697	0.526889	0.04346953	0.0413646	0.0193326	0.0144528	0.0427223	0.0958789	0.00785568	0.0158482	0.0389409	0.110793	0.0099371	0.0570819	0.0622024	0.0820694	0.0466589	0.0702154	0.0879012	0.0270286	0.0101444	0.0421181	0.00582442	0.111629	0.398128	0.601872	0.398128	2.002739
